,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
802,48031237,doc: typo in api/process.md,"* version: master, v7.x, v6.x
* platform: n/a
* subsystem: doc

in doc/api/process.md, there is a typo in the 'a note on process i/o' section where it says:

<blockquote>
synchronous writes avoid problems such as output written with `console.log()` or `console.write()` being unexpectedly interleaved, ...
</blockquote>

where `console.write()` should presumably instead be `console.error()`, since `console.write()` does not exist and `console.error()` is the only other `console` method referred to in that section.
",0,0,0,0,4,67,17.95,84,1,1,1,64262,1,console.write console.error writes unexpectedly interleave i/o doc/api/process.md v7.x blockquote /blockquote,console.write console.error writes unexpectedly interleave i/o doc/api/process.md v7.x blockquote /blockquote v6.x synchronous typo refer console.log avoid console n/a process write
803,16508325,len(tuple) causes failure to compile,"len() is listed on the supported features page on builtin, but is causing code to fail to compile.

code: 'shape_size = len(shape)'

from inspect_vars:
--- line 225 --- 
$0.3 = global(len: <built-in function len>)  :: pyobject
$0.5 = call $0.3(shape, )  :: pyobject
del shape
del $0.3
shape_size = $0.5  :: pyobject
del shape_size
del $0.5

error output when using nopython=true:

typingerror: failed at nopython (nopython frontend)
undeclared len((int64 x 1),)
file ""....\quick\quick\funcs.py"", line 225

",0,0,0,0,5,65,16.61,35,3,33,1,4506,0,len del pyobject 0.3 shape 0.5 shape_size nopython 225 fail,len del pyobject 0.3 shape 0.5 shape_size nopython 225 fail typingerror nopython=true int64 inspect_vars builtin .\quick\quick\funcs.py 'shape_size undeclared frontend built-in
804,49314700,lr35902: 0600 fails to disassemble properly,,0,0,0,0,6,0,-15.81,280,2,11,10,1730,0,,
805,23266840,bin/plugin --help shows incorrect information for update,"
i think `update` should show `update a plugin`.


",1,1,0,0,7,8,8.66,0,1,1,1,10526,1,update plugin,update plugin
806,24523288,the `_index` field mapping does not accept `enabled`,"according to #9870, the `_index` field mapping should accept the `enabled` parameter, but it throws an exception:


returns:


",0,2,0,0,8,18,14.96,0,1,11,4,44138,1,enabled 9870 _index accord mapping accept field parameter throw exception,enabled 9870 _index accord mapping accept field parameter throw exception return
807,18987167,out of bounds heap read in r_num_calc,"this file will trigger an out of bounds read in radare2:
https://crashes.fuzzing-project.org/radare2-script-oob-heap-read-r_num_calc

it just contains the command ""w0"". test: radare2 -q -i [script] /dev/null

address sanitizer trace:


",0,1,0,0,7,27,22.32,11,1,10,8,10992,1,radare2 w0 //crashes.fuzzing-project.org/radare2-script-oob-heap-read-r_num_calc sanitizer /dev/null -q -i trace bound trigger,radare2 w0 //crashes.fuzzing-project.org/radare2-script-oob-heap-read-r_num_calc sanitizer /dev/null -q -i trace bound trigger address `` script read command file test http
808,32693311,tuple slicing is not supported,"`<string>:1: error: tuple index must an integer literal`

oddly, this was not a failure _before_ i rebased my branch.

",0,1,0,0,5,19,10.5,0,2,33,15,6763,0,tuple rebased oddly _before_ literal :1 failure integer branch string,tuple rebased oddly _before_ literal :1 failure integer branch string error
809,53670842,recent_sender: also sort by stream or overall message recency as tiebreaks,"our `recent_sender` typeahead is good for mentioning people active in the current topic, but i think we could do a lot better with realms with many thousands of users by also applying weight to users who send a lot of messages in the stream or organization as further tiebreaks.  i added a comment on this issue in e729814cfde23686bf7085ef463963a0820cf2b9 in the place where we'd want to do the check; presumably the data collection would go in the other function in the file.

@akhilmd @cory2067 you may be interested in working on this.
",0,0,0,0,11,91,11.8,,3,35,35,10409,0,lot tiebreaks recent_sender e729814cfde23686bf7085ef463963a0820cf2b9 cory2067 akhilmd weight organization collection realm,lot tiebreaks recent_sender e729814cfde23686bf7085ef463963a0820cf2b9 cory2067 akhilmd weight organization collection realm user typeahead topic active apply stream send people mention data
810,18900897,simplify template strings by removing unnecessary empty strings whenever possible.,"`${foo}bar`;
"""" + foo + ""bar"";
foo + ""bar"";
",0,3,0,0,10,5,2.64,3060,3,34,3,34462,1,foo bar ``,foo bar ``
811,29600029,cmd/ctrl-g find next keyboard shortcut,"cmd/ctrl-g should go to the next match when using find in page

related #1089 

",0,0,0,0,5,14,8.63,210,7,52,8,8206,0,cmd/ctrl-g 1089 relate match,cmd/ctrl-g 1089 relate match
812,26623255,locale-aware moment.weekdays* methods,"how do i get list of weekdays in proper locale-aware order?

",0,0,0,0,3,11,7.35,5,2,78,14,42298,1,weekday locale-aware proper list,weekday locale-aware proper list
813,47535316,doc: confusing language in util.format() docs,"https://github.com/nodejs/node/commit/214d02040e1c46b8cac47451bf2f0e2fc15a3e0f

the intention to speed up util.format breaks the following case:

prior to this commit, this returned '%', now it returns '%%'.

imho, this is a bug and should be reverted.
",0,1,0,0,6,29,24.09,0,1,7,0,64262,1,util.format revert //github.com/nodejs/node/commit/214d02040e1c46b8cac47451bf2f0e2fc15a3e0f prior intention imho speed return commit break,util.format revert //github.com/nodejs/node/commit/214d02040e1c46b8cac47451bf2f0e2fc15a3e0f prior intention imho speed return commit break bug http
814,9743396,add a config var to setup the prefix for automated dump filenames,"in r1 we had `wt`, now in r2, `wt` without arguments works in the same way, but prefix is always 'dump'.

",0,0,0,0,12,21,3.72,,2,4,1,10992,0,wt r1 'dump prefix r2 argument,wt r1 'dump prefix r2 argument
815,1606854,removeattribution can cause junk data in _attributions,"if you call


on a non-existent attribution, the internal attribution object has an object of the form `{ foo: nan }`. ideally `removeattribution` checks to see that there's a key entry before decrementing the value.

",0,1,0,0,7,33,12.82,,2,72,2,25710,0,attribution object removeattribution non-existent decrementing nan ideally form internal foo,attribution object removeattribution non-existent decrementing nan ideally form internal foo entry key check call
816,19650879,add support for masm syntax,"https://twitter.com/capstone_engine/status/630755810780426240

",0,0,0,0,5,1,273.6,0,5,9,3,10992,0,//twitter.com/capstone_engine/status/630755810780426240 http,//twitter.com/capstone_engine/status/630755810780426240 http
817,35711202,ability to iterate over instructions in the function,"like it's possible to run something like `pdfj @@ fcn.` it would be awesome to be able to iterate over instructions (and, possibly bytes) in the function. very useful for writing macroses without involving r2pipe.

",0,0,0,0,8,34,11.42,2,2,22,0,10992,0,r2pipe fcn awesome pdfj macro iterate bytes involve instruction write,r2pipe fcn awesome pdfj macro iterate bytes involve instruction write function
818,59041612,fix list of ignored problems for flake8,"now we using `--ignore=e501,e731,e12,w503,e402` parameters for `flake8`, we can be more ""strict"" and reduce list of ""ignored"" checks




related #1636 


",1,0,0,1,7,20,16.94,0,51,410,880,9830,0,`` w503 ignore=e501 flake8 e731 e402 e12 1636 reduce strict,`` w503 ignore=e501 flake8 e731 e402 e12 1636 reduce strict relate parameter list check
819,37390680,"remove ""no handlers could be found for logger ""gensim.models.word2vec"" message during import","instead print the actual message that word2vec is trying to print

",0,0,0,0,12,11,11.58,34,1,3,2,9830,1,print word2vec message actual,print word2vec message actual
820,18987167,out of bounds heap read in r_num_calc,"this file will trigger an out of bounds read in radare2:
https://crashes.fuzzing-project.org/radare2-script-oob-heap-read-r_num_calc

it just contains the command ""w0"". test: radare2 -q -i [script] /dev/null

address sanitizer trace:


",0,1,0,0,7,27,22.32,11,1,1,1,10992,1,radare2 w0 //crashes.fuzzing-project.org/radare2-script-oob-heap-read-r_num_calc sanitizer /dev/null -q -i trace bound trigger,radare2 w0 //crashes.fuzzing-project.org/radare2-script-oob-heap-read-r_num_calc sanitizer /dev/null -q -i trace bound trigger address `` script read command file test http
821,49146877,remove kvm references on openbsd,"* version: everything since v0.11.27
* platform: openbsd

in #41, the openbsd code was changed to use `sysctl()` instead of `kvm_open()`, however there are still a couple vestiges of kvm in the openbsd code.

* src/unix/openbsd.c includes kvm.h
* libuv.pc includes `-lkvm`, which is only necessary for the other bsds.  that is, including `-lkvm` in `@libs@` when `kvm_open` is found is too lax.
",0,0,0,0,5,59,12.43,10,2,3,2,13456,0,openbsd kvm_open -lkvm vestige v0.11.27 src/unix/openbsd.c libuv.pc kvm.h kvm bsds,openbsd kvm_open -lkvm vestige v0.11.27 src/unix/openbsd.c libuv.pc kvm.h kvm bsds sysctl libs lax 41 couple code platform change version
822,30812950,auto-open bookmarks bar the first time user presses bookmark button (star),"if already open, leave open.

later - add some animation similar to firefox (mac)

",0,0,0,0,11,13,11.3,,1,5,0,8206,0,animation mac firefox leave add,animation mac firefox leave add
823,46310543,unable to get sidebar_whitelist to work,"in trying to get my sidebar to show a few mailboxes even if they don't contain new mail. i have the following in my .muttrc:

set imap_check_subscribed = yes  "" checks/shows all (way too many)
set sidebar_new_mail_only = yes  "" limit sidebar to mailboxes with new mail
sidebar_whitelist +devel +family ""show these regardless of new mail

the whitelisted mailboxes don't show up. it continues to show only those with new mail in them.

i'm using neomutt 20170306 (1.8.0) installed via homebrew on osx el capitan 10.11.6 using: --with-sidebar-patch --with-notmuch-patch --with-gettext

i've tried just about every combo of things i could think of to get it to work without success so far, so i'm thinking it may be broken?  or i just overlooked something.

",0,0,0,0,6,119,12.02,229,2,44,2,1505,1,mail sidebar mailbox with-sidebar-patch with-notmuch-patch with-gettext whitelisted sidebar_whitelist sidebar_new_mail_only mailboxes,mail sidebar mailbox with-sidebar-patch with-notmuch-patch with-gettext whitelisted sidebar_whitelist sidebar_new_mail_only mailboxes imap_check_subscribed combo checks/shows 20170306 1.8.0 .muttrc +family +devel overlook el
824,18548024,show debug map name near the offset,"like asm.section does.

",0,0,0,0,7,3,13.12,,1,11,1,10992,0,asm.section,asm.section
